,likes,replies,retweets,text,timestamp,user
779,25,3,1,ladies if you marry into a nathan kind of family wafwa walema..his the type the leaves a signature mu buga & locks up groceries ku master bedroom filya so biliware  #datemyfamilyzambia,2019-01-03 20:39:51,kuxthedon
780,0,0,0,That is what he was trying to say but he messed up. I feel for the dude. I thought he had hope but alas lol #datemyfamilyzambia,2019-01-03 20:39:42,JohnTembo1982
781,0,0,0,Lol #DateMyFamilyZambia is a problem.,2019-01-03 20:36:42,oldmanlungu
782,4,1,0,"Second dude was friendzoned so hard! I think he was super nervous on the date and talked a little too much trying to impress the girl but ended up producing an entirely different result. 
#datemyfamilyzambia",2019-01-03 20:33:39,JohnTembo1982
783,0,0,0,#DateMyFamilyZambia is trending... woodlands what cutting yo.....,2019-01-03 20:32:34,amthejaycee
784,10,0,1,"When a girl likes you or picked you in this case, Don't say nothing stupid #DateMyFamilyZambia",2019-01-03 20:31:47,Joeshup1
785,8,1,1,"#datemyfamilyzambia 

Girl: You don't believe in dating for love 
Guy : No  I believe in dating for Knowledge pic.twitter.com/qTbCHEyfC4",2019-01-03 20:30:26,BraveMutima
786,1,0,0,"She wants to fix Lusungu .
#datemyfamilyzambia",2019-01-03 20:29:50,PichichiWasa
787,12,2,3,Did anyone else catch that Nathan said he wanted a Christian girl because he couldn’t date a girl of another RACE? #DMFZambia #DateMyFamilyZambia,2019-01-03 20:29:08,MsRettaLi
788,2,0,0,"Someone to send Lusungu ""friendzone"" by Tsean cause the brother is headed in that direction #datemyfamilyzambia",2019-01-03 20:28:30,Lillymwaba
789,2,0,0,"Vanessa why! 

#datemyfamilyzambia",2019-01-03 20:28:24,ZambeziMagazine
790,47,2,8,Guys what's so special about being a banker? #Datemyfamilyzambia pic.twitter.com/a10U83eyGi,2019-01-03 20:28:16,Petermwansa15
791,1,0,0,"#DateMyFamilyZambia Lulu and Vanessa is a NO.Vannessa deserves better,ba Zambezi your selection really bad.",2019-01-03 20:28:11,Nkchiti
792,4,0,1,Vanessa please come tell us how far this went #DateMyFamilyZambia,2019-01-03 20:27:04,mzz_martha
793,6,0,1,"Verbal diarrhea, I see it now!
#DateMyFamilyZambia",2019-01-03 20:26:24,Miss_Muya
794,3,0,1,I think she Picked the manager in this dude manje disappointed #datemyfamilyzambia,2019-01-03 20:26:21,MuzyambaNancy
795,5,0,1,This Girl is Sharp. #datemyfamilyzambia,2019-01-03 20:26:19,Kabwe_GS
796,0,0,0,Dj lulu ati you look like black chyna  #datemyfamilyzambia,2019-01-03 20:26:10,ThomasMabwe
797,9,0,2,"First time I'm hearing of this ""Dating someone for knowledge."" Somebody enlighten me on this subject matter.

You can't read a book olo what?

#DateMyFamilyZambia
#DMFZambia",2019-01-03 20:26:02,Tuttie_S
798,3,0,0,He is awkward. Damnnnnnnnnnnnnnnn brother you done messed up #datemyfamilyzambia,2019-01-03 20:25:55,Prince1Mukwe
799,5,0,0,But ba Lusungu ala mxxm #datemyfamilyZambia,2019-01-03 20:25:22,Wanda_why96
800,6,0,1,"Lusungu thinks the date is going well... Poor guy...
#datemyfamilyzambia",2019-01-03 20:25:21,TobeyMcfrost
801,3,0,1,No second date for Vanessa & Lusungu #DateMyFamilyZambia,2019-01-03 20:25:18,_Kapika_
802,12,1,0,I really thought she'd pick Mwayi because the rest iyayi #datemyfamilyzambia,2019-01-03 20:24:52,Mizz_Bwalya
803,0,1,0,Tjo ati verbal mumala futi...   #datemyfamilyzambia pic.twitter.com/DWitB7cm9p,2019-01-03 20:24:39,NsanguJtLungu
804,4,2,1,"Dating for knowledge 
Oh okay ...#datemyfamilyzambia",2019-01-03 20:24:38,Ndizol
805,3,0,1,I think she chose this guy cause of the food  #DateMyFamilyZambia,2019-01-03 20:24:31,M_Deliciouss
806,1,2,0,"Lusungu keep going baba, you doing great lol #datemyfamilyzambia ",2019-01-03 20:24:31,mbuyu_
807,4,0,1,#DateMyFamilyZambia A girl who prays.,2019-01-03 20:24:30,Nkchiti
808,22,8,3,What the F is dating for knowledge #DateMyFamilyZambia,2019-01-03 20:24:29,luchi7
809,5,0,1,What does dating for knowledge mean #datemyfamilyzambia,2019-01-03 20:24:14,NKONDE_NANDE
810,2,1,1,"She played herself, this guy too judgy #DateMyFamilyZambia",2019-01-03 20:24:06,IamJohnZulu
811,9,2,1,"She clearly regrets her decision. She wishes she picked Mwayi. 

#DateMyFamilyZambia
#DMFZambia",2019-01-03 20:24:02,Tuttie_S
812,12,0,2,"‘This was going to be your first and last chance to date a banker’ Boy bye!
#datemyfamilyZambia",2019-01-03 20:23:31,goldieee97
813,2,1,0,Verbal what #DatemyfamilyZambia,2019-01-03 20:23:30,KakuhuG
814,1,1,0,Light skin + #datemyfamilyzambia pic.twitter.com/h4buEjiQ6c,2019-01-03 20:23:12,ms_mukonde
815,0,0,0,Prudence is a shame to womanhood. Showing us her ghetto vibes like that?  #DateMyFamilyZambia,2019-03-18 09:38:43,Sasywalia
816,1,0,0,I’m convinced that this girl was on something. #DateMyFamilyZambia,2019-03-17 17:53:05,Kazhidii
817,0,0,0,This girl is so rude please  #datemyfamilyZambia,2019-03-17 17:34:00,TowieTowy
818,0,0,0,He likes girls that are thick  #Datemyfamilyzambia,2019-03-17 17:10:23,TowieTowy
819,0,0,0,Watched Prudence's episode of #DateMyFamilyZambia. Wow .,2019-03-16 18:03:16,connie_mulela
820,2,0,0,What is with the French fries in the wine glasses?! What eating establishment is this?! Elo Isaac should have asked his cousin for her help with his outfit. That jacket dude! No!  #DateMyFamilyZambia,2019-03-16 13:39:46,JohnTembo1982
821,0,1,0,#datemyfamilyzambia prudence is naturally bitter kwati nipwa  #Zambia,2019-03-16 12:49:32,chanda_Alexande
822,3,0,0,"Damn
Prudence
#datemyfamilyzambia https://twitter.com/VanillaDzaddy/status/1106544242137153537 …",2019-03-16 09:19:15,SamalaniUzziah
823,2,0,0,#DateMyFamilyZambia pic.twitter.com/hJwJCuCQo7,2019-03-16 07:29:53,DominicMazila1
824,2,1,0,"Prudence's emotions are like a 16yr old. She shouldn't shun 21yr olds. 
#datemyfamilyzambia",2019-03-16 06:40:53,inonge_kat
825,0,0,1,"Date 2 - Prudence just went to fight. No 2 ways about it. The boys didn't even provoke her. Dang! 
#datemyfamilyzambia",2019-03-16 06:37:31,inonge_kat
826,10,1,1,"Some girls are just full of themselves and then say that all men are trash. No girl you are trash.

#datemyfamilyZambia",2019-03-16 06:34:40,i_am_the_kandy
827,1,0,0,"Isaac's fam has Western accents lol. Diversity things.
Side bar - you don't explain you're sarcastic, it just comes out (it shows) hehehe. 
#datemyfamilyzambia",2019-03-16 06:25:18,inonge_kat
828,0,0,0,Old work #Zambia #DateMyFamilyZambia but for travel? Not the same? Well have a look and make conclusions. https://twitter.com/TheAfricanGypsy/status/1083664789455491072 …,2019-03-16 03:28:17,TheAfricanGypsy
829,1,0,0,the hyena award of #datemyfamilyzambia 2019 goes to... pic.twitter.com/1UqyObQ4RP,2019-03-15 23:36:07,KatongoMweshi
830,2,0,0,"#DateMyFamilyZambia
 A rape joke was made but no one us saying shit. If I speak....",2019-03-15 21:35:13,JayMazyopa
831,4,0,0,"Zambian rapper's better not include Prudence in their bar's, she'll deck you pofye ohooo Lwenu. #datemyfamilyzambia",2019-03-15 20:00:34,YadawesomeYada
832,0,0,0,Please tell your people to enunciate #DateMyFamilyZambia,2019-03-15 19:28:28,Bubbles_Beso
833,1,0,0,I can’t even hear what these ppl are saying... #DateMyFamilyZambia,2019-03-15 19:26:35,Bubbles_Beso
834,0,0,0,As soon as she walked into the 2nd family’s house it was a wrap..  #DateMyFamilyZambia,2019-03-15 19:19:59,Bubbles_Beso
835,1,0,0,#DateMyFamilyZambia script : “I’m jovial” “must be goal driven” “should be clean”,2019-03-15 18:57:40,Bubbles_Beso
836,0,1,0,Lemme watch #DateMyFamilyZambia,2019-03-15 18:54:10,Bubbles_Beso
837,1,1,0,   Aweh not me the one for prudence and Simon #datemyfamilyZambia,2019-03-15 18:47:57,mumbi_kaoma
838,1,0,0,After Taffy i think this Prudence one is  #DateMyFamilyZambia,2019-03-15 18:17:31,Lole_Ls1
839,2,0,0,first of all this prudence girl is not even cute for her to be behaving all that!! she is doing too much! #datemyfamilyzambia,2019-03-15 17:32:41,JuluvJu
840,1,0,0,Just watched #DateMyFamilyZambia. Prudence' reaction was natural and normal. Those boys have no respect..,2019-03-15 17:23:29,YusufWoodz
841,0,0,0,Eish this prudence girl... Awe shuwa #DateMyFamilyZambia,2019-03-15 16:30:47,Iam_darrenjosh
842,1,0,0, Kstar always saves the episode #DateMyFamilyZambia,2019-03-15 16:28:48,kambole101
843,1,0,0,She likes chubby ugly guys #datemyfamilyZambia,2019-03-15 16:27:24,Idylic_Lonsome
844,2,0,0,What's with people talking with their mouths full? #datemyfamilyZambia,2019-03-15 16:25:42,Idylic_Lonsome
845,1,0,0,#datemyfamilyzambia abene depression is real Twitter pilikiti pilikiti cyber bullying Prudence,2019-03-15 16:14:27,JeNaisSeQuoii
846,3,3,1,"I finally saw this Prudence girl on #DateMyFamilyZambia. My goodness. She's so rude, inconsiderate and unlikeable. The moment she saw that girl with the noodle hair, she had a stank face. I'm upset just looking at her.",2019-03-15 16:09:46,SimplyChansa_x
847,1,1,0,lol tomfwa.. ati welcome back to #DateMyFamilyZambia the show with more twists than a kankungwa,2019-03-15 16:08:48,MusyArch88
848,4,1,0,"Ati ""While Prudence babysits CJ's squad"" buti Kstar zoona  #DateMyFamilyZambia",2019-03-15 16:05:11,kambole101
849,0,0,0,It's true the second guy's representatives seem super childish just from the intro #datemyfamilyzambia,2019-03-15 15:38:07,Idylic_Lonsome
850,4,2,0,All those who missed last night'@ #datemyfamilyzambia gather here for the repeat ,2019-03-15 15:35:54,Idylic_Lonsome
851,3,0,0,"I decided to join @iammiketodd in the  #keeponprayingchallenge nice instrumental there.
#prayer #miketodd #rap #hip_hop #pop #popdoers #doers #twistedup #zedrappers #zambianseverywhere #zambianrapersbelike #bars #datemyfamilyzambia #kurough #africanrap #freestylepic.twitter.com/QFotjCdLtb",2019-03-15 14:44:32,popdoers7
852,0,0,0,......and that’s how Prudence deactivated her Facebook account. The girl is gone off the grid #datemyfamilyzambia #ZedTwitter,2019-03-15 13:52:14,I_am_BlinkStar
853,0,0,0,I will go PRUDENCE on you if you know what I mean #datemyfamilyzambia,2019-03-15 13:43:50,gyftmmembe
854,0,0,0,#DateMyFamilyZambia pic.twitter.com/0qZTfwdIVN,2019-03-15 12:22:14,am_Dwiz
855,0,0,0,#SKCvCAI #嘔吐ロイド Turgeon Iron Dome oyalamabizi snpakdemirli #KocaeliMetrosuDurduMu 엔드게임 Krasnodar Laporte #datemyfamilyzambia Mosque #ŞahinbeyReisiİleBuluşuyor #TerraplanistasAS #TrocaDeEsposas Sergi Gómez #ChampionsLeaguedraw #TrunkShowSVU #وسيم_يوسف #Zion,2019-03-15 12:10:23,hackermanse1
856,3,0,0,As Lusaka people we need to step up a notch!lol #DateMyFamilyZambia pic.twitter.com/DbSw18Ckch,2019-03-15 11:27:56,tiensk
857,0,0,0,"Facts check 

so Zambians when they go abroad they don't use planes but buses ninadabwa how can the all Ethiopian air crush have not even a single Zambian.... But am not saying I would be happy to have someone die from Zambia 

#zedtwitter
#DateMyFamilyZambia
#trapadrive",2019-03-15 11:12:21,princesimus
858,0,0,0,Is dmf selection done in a rush. I think you need to start pairing them up properly..bad manners are a no no.#DateMyFamilyZambia,2019-03-15 10:36:32,HlupekileP
859,0,0,0,"Innocent come get your chick!

#DateMyFamilyZambia https://www.facebook.com/chali.laswel/videos/2081909581846496/ …",2019-03-15 09:56:48,OfficialChali
860,2,1,0,These days we are all rough like Prudence #datemyfamilyZambia except that we are playing each other discretely who Knowsley  maybe she's also made me a plan B kumbali.,2019-03-15 09:54:13,GChutu
861,0,0,0,Following the trend #DateMyFamilyZambia,2019-03-15 09:33:55,SimplyLMJ
862,0,0,0,"Prudence has 3 good steps in her,  don't try her #datemyfamilyzambia #DateMyFamillyZambia #ZedTwitter",2019-03-15 09:09:18,IanKami99
863,3,1,0,Can anyone confirm Prudence and that guy have some history? Things escalated way too fast #DateMyFamilyZambia,2019-03-15 08:48:14,I_am_BlinkStar
864,0,2,0,"People are busy talking about prudence and her behavior. .would like to know what was said to her to awaken such a reaction.
#DateMyFamilyZambia",2019-03-15 08:43:14,KingCharis14
865,2,0,0,"I didn’t watch last nights #DateMyFamilyZambia but from the tweets and clips I’m seeing I stand by my previous tweet about this show...”influencers”. Oh well, I guess it’s all just entertainment https://twitter.com/Bubbles_Beso/status/1098677134523068423 …",2019-03-15 08:25:50,Bubbles_Beso
866,6,0,1,"#DateMyFamilyZambia  trust Ba pa Zed to just drag issues, lol. Who did this?? Lol!!! Mulenga the 'am the on the table guy' is t u boi??? pic.twitter.com/029Nx20ADR",2019-03-15 08:19:29,chilala_malambo
867,1,0,0,"Date a Prudence at your own risk 
#datemyfamilyzambia https://www.facebook.com/zedtunesreloaded/videos/418744478930883/ …",2019-03-15 08:08:33,EHamweete
868,6,0,0,"Prudence
#DateMyFamilyZambia pic.twitter.com/naf452EUot",2019-03-15 07:58:41,chazy_3
869,3,0,0,Wasn't this guy on #datemyfamilyzambia last night  https://twitter.com/alezander/status/1106342907760398336 …,2019-03-15 07:55:26,DMK_LSK
870,4,1,0,Imagine if a guy was the one picking and made the rape comment towards females.  #DateMyFamilyZambia,2019-03-15 07:49:56,chuwi_cici
871,4,1,2,"Are we going to ignore the fact that prudence needs help. 
#datemyfamilyZambia",2019-03-15 07:49:08,MutunaMMJ
872,1,0,0,"Maybe she was acting, she said she was an actor tefyo. Coz u just can’t be ill mannered for nje   just!  #DateMyFamilyZambia",2019-03-15 07:45:40,KaramelDimple
873,1,0,0,But ba si bali kwatako complex huh? #DateMyFamilyZambia,2019-03-15 07:39:13,KaramelDimple
874,4,1,0,In 2019 do people still use mattress cut outs ( “puffs”) as blenders #DateMyFamilyZambia,2019-03-15 07:38:42,KaramelDimple
875,0,0,0,What a mess of a date #DateMyFamilyZambia,2019-04-13 16:25:57,Bubbles_Beso
876,0,0,0,Florence needed a win shame #DateMyFamilyZambia,2019-04-13 16:21:20,Bubbles_Beso
877,0,0,0,He doesn’t even wanna stay for dessert  #DateMyFamilyZambia,2019-04-13 16:17:15,Bubbles_Beso
878,1,1,0,I don’t know about this third bachelorette that’s hoping he doesn’t poke his nose but her mouth sore is getting more aggressive every time we see clip of her  #DateMyFamilyZambia,2019-04-13 16:14:40,Bubbles_Beso
879,1,0,0,This girl is crying about her ex on a dating show to meet another man #DateMyFamilyZambia what’s going on with this episode,2019-04-13 15:59:13,Bubbles_Beso
880,0,0,0,“I go for churches”  #DateMyFamilyZambia,2019-04-13 15:57:26,Bubbles_Beso
881,0,0,0,You can’t say “Pissed” on tv? #DateMyFamilyZambia,2019-04-13 15:44:54,Bubbles_Beso
882,2,0,0,"1st family too much bufontini, especially ba mandevu naka charity, they really embarassed her brother, the only normal one of the bunch #datemyfamilyZambia",2019-04-12 16:23:39,sibodaka
883,0,0,0,Chimwemwe niwabwino! Shem! #datemyfamilyZambia,2019-04-12 16:21:11,sibodaka
884,2,0,0,Lukonshas cousin is a character...pwahahahahhahahahaha...she wanted Chimwemwe all to herself  #datemyfamilyZambia,2019-04-12 16:20:05,sibodaka
885,1,0,0,"Did this girl just cry on over the ex #DateMyFamilyZambia ?  
This is when i am watching.  
",2019-04-12 15:57:33,Lukaki5
886,0,0,0,This is when I'm watching #datemyfamilyzambia and I have one pressing issue ....anyway,2019-04-12 14:27:25,BaneysGirl_22
887,2,0,0,Chimwemwe is FINEEEEEEEE! Don’t @ me #Datemyfamilyzambia,2019-04-12 14:19:18,MsLubinda
888,1,1,0,"Watching #Datemyfamilyzambia is such a traumatic experience Bathong! @yo_charli themma cry with me!

This girl says the most romantic thing she’s done is “kiss someone with passion” ?????
",2019-04-12 11:44:59,Lalah_hm
889,4,0,0,The #DateMyFamilyZambia producers are jokers.  the way they pair people sometimes aweh,2019-04-12 10:48:01,ngoni_princesss
890,1,0,0,Watching yesterdays #DateMyFamilyZambia,2019-04-12 10:42:46,ngoni_princesss
891,0,0,0,Eya crying on TV over what your ex did?????  #Datemyfamilyzambia,2019-04-12 09:44:12,jeSuis_Amy
892,1,1,0,I am not going to say anything about that hair style from #Datemyfamilyzambia yesterday. Ba #ZedTwitter have already done justice to it,2019-04-12 09:28:30,remmymilambo
893,2,0,0,"Who broke Florence's heart .
I just wanna talk #datemyfamilyzambia pic.twitter.com/DXxuPvRWMv",2019-04-12 07:41:10,mawinky_muyenga
894,0,0,0,"Indian Navy Admit Card 2019 Download Print http://www.joinindiannavy.gov.in  Navy Exam Date Login Password. Indian Navy Admit Card 2019 Admit Card Release Date Cut Off Marks Result Previous Papers. 
http://indiajobsdekho.com/admit-card/indian-navy-admit-card/ …
#navy #indiajobs #admitcard #Download #indian #Datemyfamilyzambia pic.twitter.com/M7yQ1H6B74",2019-04-12 06:58:49,Indiajobdekho
895,4,0,0,"#Datemyfamilyzambia 

Host: So do you drink?
Guy: Yes, I drink a lot
Host: Why?
Guy: ...
Host:Why though?  Is it healthy?
Guy: I don't drink to be healthy pic.twitter.com/bt28sRZSyu",2019-04-12 05:52:45,KK_Simbarashe
896,1,0,0,Mmmmmm crying over a narration on why the previous relationship ended #Datemyfamilyzambia,2019-04-12 05:27:47,Jonsian7
897,1,1,1,Is that so??? Am yet to watch #Datemyfamilyzambia https://twitter.com/Chaingaz/status/1116438448452272128 …,2019-04-12 03:32:18,Leahpaxi
898,0,0,0,I forgot there’s #Datemyfamilyzambia tonight. I need to seethe Repeat.,2019-04-11 22:52:58,Jonsian7
899,2,0,0,"We need an ""ALL STARS"" episode/season of date my family Zambia...a re-cast of all the fan favourites so they can get a second shot..hehe..abena funti so etc..#Datemyfamilyzambia",2019-04-11 22:09:27,MwaiiMwamba
900,9,1,0,the resemblance  #Datemyfamilyzambia pic.twitter.com/Rhfa35zDTF,2019-04-11 21:36:44,CraiOzone
901,1,0,0,"That fringe awe sure!!!
#Datemyfamilyzambia",2019-04-11 21:16:53,thee_rk
902,0,0,0,I don't even watch #Datemyfamilyzambia but i just thought i should retweet this  https://twitter.com/MarcoChuba1/status/1116435675858055169 …,2019-04-11 21:12:08,LubasiLubs
903,8,0,1,Dora is prepared for anything #datemyfamilyzambia meets #birdboxpic.twitter.com/8BRFYWv1cr,2019-04-11 21:11:14,chikumbipc
904,0,0,0,"Ba Charity nabo
So if you are on chiV you can meka and reject anyone?
Amolo atishani,nikonto sha golf 
Anyway I don't like commenting on. #Datemyfamilyzambia",2019-04-11 21:00:22,NeBonsi
905,1,0,0,Thats not a nose ring it's  a stud #Datemyfamilyzambia,2019-04-11 20:59:26,milika19970716
906,5,0,0,Florence works in a salon but allowed her friend to look like that? Awe guys #Datemyfamilyzambia,2019-04-11 20:54:14,QueenTash09
907,3,0,0,"The date was a mess. Girl was exited, the guy could at least be more accommodating.
He broke my heart when he cut her dinner short
.#Datemyfamilyzambia",2019-04-11 20:54:02,kays_sera
908,2,0,0,"Florence mumutima after ""chimdoug"" said we should leave while she was still eating. #Datemyfamilyzambia pic.twitter.com/HD45iQDqcL",2019-04-11 20:53:00,Subilo_
909,2,0,0,Today's episode of #Datemyfamilyzambia ,2019-04-11 20:47:35,MsMirriam
910,2,1,0,"This broke my heart.... 
Umuntu  ku censor.. You can see Florence's heart break a little.. Umuntu kulya...  #Datemyfamilyzambia #DatemyfamillyZambiapic.twitter.com/0Q60I4VmU4",2019-04-11 20:46:52,Trick_karta
911,6,0,1,This guy said  he can't give her his number because his phone went off. lol #Datemyfamilyzambia,2019-04-11 20:45:24,Fadamie
912,2,0,0,Who even asks someone who drinks alcohol if it's healthy? Aunty how? #Datemyfamilyzambia,2019-04-11 20:44:56,Subilo_
913,2,1,0,Chimwemwe's beard though... Anyway #Datemyfamilyzambia,2019-04-11 20:43:49,kays_sera
914,1,1,0,"
#Datemyfamilyzambia #DatemyfamillyZambiapic.twitter.com/vDJzY7sfUl",2019-04-11 20:41:23,Trick_karta
915,22,1,3,"Bruh said and I quote “ I COULDN’T GIVE HER MY NUMBER BECAUSE MY PHONE WENT OFF BEFORE WE GOT HERE” 

Hehhhhh... Imweh 
#DateMyFamilyZambia pic.twitter.com/EHOTOq1mor",2019-04-11 20:40:58,Nancy__moyo
916,3,1,0,He drinks overdose #Datemyfamilyzambia,2019-04-11 20:38:27,lom_tutu
917,8,2,12,Guys retweet this till chimwemwe sees this I have a perfect match for him please please #Datemyfamilyzambia,2019-04-11 20:37:40,Ashamaxwells
918,5,0,0,"That was so mean dude,ati the Fringe for the whole of Africa. Like really? #Datemyfamilyzambia",2019-04-11 20:36:18,MissTlowb
919,0,0,0,"And i quote ""what is SDA?""
Chimwemwe are you Zambian? #DateMyFamilyZambia",2019-04-11 20:36:01,kays_sera
920,5,0,2,When Florence watches the episode  #Datemyfamilyzambia pic.twitter.com/lNzDUU5Aza,2019-04-11 20:35:17,zikutakinoka
921,4,3,0,"I am never more left out than when ya'l are busy with #Datemyfamilyzambia .
Why am I stalling? Need to get that app @ChotaGeorge",2019-04-11 20:35:09,aquila_fpoz_
922,1,0,0,Pa zed it seems it’s a curse to be short #Datemyfamilyzambia,2019-04-11 20:34:25,chish_ace
923,11,2,1,"Olanimus should come and reverse the spell he left on this show  
#datemyfamilyzambia",2019-04-11 20:33:57,Breny_Gold
924,5,1,1,"Okay Ladies,so are we all going to bed right now and pretend that we didn't see and appreciate Chimdoug's looks?  #Datemyfamilyzambia",2019-04-11 20:33:39,MissTlowb
925,1,0,0,"When u run out of what to say to your date so u go like ""so do u like chi bread chaku last chamudiga!"" #Datemyfamilyzambia",2019-04-11 20:33:30,SoteriaNanna
926,3,1,0,"#datemyfamilyZambia I had ""thaith"" that you're gonna come back... Okurrrrr",2019-04-11 20:32:45,chychy_chilly
927,5,1,0,My dear sis was still eating. I'm upset. #Datemyfamilyzambia,2019-04-11 20:31:05,PepinoMartha
928,2,1,0,I was unable to give her my number because my phone went off before I even came here -@Chimwemwe #Datemyfamilyzambia,2019-04-11 20:31:03,Glynbanda3
929,3,0,0,Chimwemwe is really a clown #Datemyfamilyzambia,2019-04-11 20:30:54,mulla_justicia
930,4,0,0,I think Lukonshya could have been a way better date. #Datemyfamilyzambia,2019-04-11 20:30:46,Fofanasia44
931,5,1,0,"Why do most of these guys want to see Beyonce in their dates??

#Datemyfamilyzambia",2019-04-11 20:30:43,Chaingaz
932,7,0,0,"""I can't give her my number because my phone went off"" lame excuse #DateMyFamilyZambia",2019-04-11 20:30:37,_Kapika_
933,0,1,0,"Wow
#Datemyfamilyzambia",2019-04-11 20:30:29,MweembaMagic
934,2,0,0,"Ati that's not supposed to be a nose ring ,it's a stud  #DateMyFamilyZambia",2019-04-11 20:30:28,Mr_medicinal24
935,2,0,0,When you find Sampa date my family zambia and he's eating a 21 piece bucket alone. #DateMyFamilyZambia pic.twitter.com/W3aIXNrumP,2019-03-07 23:56:11,tiensk
936,1,1,0,"Am i the only one that noticed that for the second date mans was lacing up Adidas Blades but stepped out with Timbs?
#DateMyFamilyZambia",2019-03-07 22:35:38,MwivwanajiS
937,1,1,0,"She went from ""I don't like his face"" to ""he's not bad, I like his body"" to ""I don't like your body, I don't like what you do, I don't like anything about you""  The feelings that are caught when they dont get picked  #DateMyFamilyZambia",2019-03-07 22:12:36,AGirlHasA_Name
938,0,0,0,I can’t be missing out like this smh where can I watch #DateMyFamilyZambia ?,2019-03-07 21:38:17,mutaa_x
939,0,0,0,NEVER IN MY LIFE have I EVER seen fruit salad eaten with mayonnaise  #DateMyFamilyZambia,2019-03-07 21:38:02,AGirlHasA_Name
940,0,0,0,"Fruit Saradi 
#DateMyFamilyZambia",2019-03-07 21:36:26,mr_garrit
941,0,0,0,"For the right price I can turn up at Pastor Hamoyas church, clad in conservative attire testifying about how Lusaka changed him. #DateMyFamilyZambia",2019-03-07 21:31:26,tallzedgirl
942,3,1,2,"I actually don't fully understand why so many people have a problem with what Beston said about his dad. Would they rather he pretended that he was okay with the lifestyle? I say, it was unexpected but he clearly wanted to distance himself from such behaviour #DateMyFamilyZambia",2019-03-07 21:04:05,AmyLimb1
943,2,0,1,Love at first bite!  Literally #DateMyFamilyZambia,2019-03-07 20:51:02,chabs_cc
944,2,0,0,Tonight’s episode was the first one where the rejected people were salty smh just wish people well and continue your life #DateMyFamilyZambia,2019-03-07 20:48:34,corprateThugg
945,0,0,0,The third girl had such stoner vibes #datemyfamilyzambia,2019-03-07 20:41:46,Nanjinam
946,0,0,0,#DateMyFamilyZambia my mom hasn't stopped complaining about drinking from the same cup as a random guy  should never be you,2019-03-07 20:38:00,WthenOnani
947,0,0,0,"Sampa had good manners and I liked his appetite, atreasti! #Datemyfamilyzambia",2019-03-07 20:36:27,bana_nanikaneh
948,12,4,1,"Tonight’s episode was actually one that I watched thoroughly and had a say. My conclusion, we need to tell our young people that it’s okay to be in University and not have a boyfriend lol. #DateMyFamilyZambia",2019-03-07 20:34:48,corprateThugg
949,4,0,0,Wait that was today? Shit I need to stop deleting the calendar.#Datemyfamilyzambia,2019-03-07 20:33:59,sapio_sexio
950,0,0,0,Lmao my cousin just said beston bought a shirt and sprinkled paint on it I'm screaming  #DateMyFamilyZambia,2019-03-07 20:33:39,Scarlett_Ivyy
951,5,3,0,"Legit question guys. That big drink with the two straws on #DateMyFamilyZambia , would you share it with a stranger? Personally, hard pass! Ew.",2019-03-07 20:33:28,fleurdelotusss
952,2,1,0,"Ok #Zedtwitter  this is the part were if you instantly fell for someone you saw on #Datemyfamilyzambia you tweet and hope somebody knows them and can put a connection through. 

Olivia's friend, Connie you guys ",2019-03-07 20:32:07,ThembaCoyotee
953,7,0,0,"Olivia is cold eish so much for being blunt. Anybody to locate her ?
#Datemyfamilyzambia",2019-03-07 20:31:28,FrazerBaratheon
954,0,0,0,Until next week when we convene for mass on #DateMyFamilyZambia,2019-03-07 20:29:59,Seth6four
955,2,1,0,This guy can talk please  #DateMyFamilyZambia,2019-03-07 20:29:33,M_Deliciouss
956,0,0,0,Was that cocktailmeant for sharing? #DateMyFamilyZambia,2019-03-07 20:28:57,corprateThugg
957,6,0,0,The 1st couple i have watched and am optimistic they might work #DateMyFamilyZambia,2019-03-07 20:28:49,MulengaSilfa
958,1,0,0,This date  #DateMyFamilyZambia,2019-03-07 20:28:49,M_Deliciouss
959,1,0,0,They’ll be going on hair dates together too  #DateMyFamilyZambia,2019-03-07 20:28:34,corprateThugg
960,0,0,0,Today’s #datemyfamilyZambia was boring ,2019-03-07 20:28:32,ThomasMabwe
961,3,0,0,I've watched episodes of #DateMyFamilyZambia And I think these guys are truly perfect for each other. Look at how great they just look.,2019-03-07 20:28:10,K2THEHOMIE
962,3,0,0,I liked all the ladies on today's episode of #Datemyfamilyzambia ,2019-03-07 20:28:09,Meanwhile_meah
963,1,1,0,That glass in the middle of the table is meant for double sipping? #Datemyfamilyzambia,2019-03-07 20:28:01,brytonmunwa
964,4,1,0,Sore losers  #Datemyfamilyzambia pic.twitter.com/aqFvvQqFqO,2019-03-07 20:27:53,miles_kasanda
965,2,0,0,Write a song for u on how am falling for u#datemyfamilyZambia,2019-03-07 20:27:43,MyrazDad
966,0,1,0,"Iyi system yo ika one big cocktail to share should end here, manje mu guys aka pibilamo pokumwa.....#datemyfamilyzambia",2019-03-07 20:27:37,ButterflyTP1
967,2,0,0,This guy really wants to smash!!! #Datemyfamilyzambia,2019-03-07 20:27:36,joeylegz
968,3,1,0,I’ll do a song for you  time for bed #DateMyFamilyZambia,2019-03-07 20:27:23,luchi7
969,3,1,0,"Guy, shut up #Datemyfamilyzambia",2019-03-07 20:27:14,Castler_12
